EVENTID,TYPE,AUTHOR   ,DATE      ,TIME       ,LAT     ,LON      ,DEPTH,DEPFIX,AUTHOR   _1,TYPE  ,MAG 
625826617,se  ,OMAN     ,7/3/2022,10:55:11 PM,26.6762,54.0111,11.5,,OMAN     ,ml    ,3.1
625794020,se  ,OMAN     ,7/3/2022,11:23:13 PM,26.9,55.4622,10,TRUE,OMAN     ,ml    ,2.5
625794021,se  ,DSN      ,7/3/2022,11:28:59 PM,26.8878,55.4031,10,,DSN      ,ML    ,2.9
624573191,se  ,ISC      ,7/4/2022,2:14:55 AM,26.7821,55.3481,16.7,,ISC      ,mb    ,3.5
635725037,se  ,TEH      ,7/4/2022,3:52:45 AM,28.321,55.517,25.8,,TEH      ,ML    ,2.9
625826618,se  ,OMAN     ,7/4/2022,4:05:50 AM,27.1099,55.8639,10,TRUE,OMAN     ,ml    ,2.5
624505771,se  ,ISC      ,7/4/2022,4:14:49 AM,26.7663,55.3215,17,,ISC      ,mb    ,4.1
625794027,se  ,DSN      ,7/4/2022,4:22:46 AM,26.8864,55.4703,10,,DSN      ,ML    ,3.3
625794028,se  ,DSN      ,7/4/2022,10:41:42 AM,26.9999,55.4781,10,,DSN      ,ML    ,2.9
625794029,se  ,ISC      ,7/4/2022,11:35:47 AM,26.7246,55.3123,6.6,,TEH      ,ML    ,3.6
625794030,se  ,DSN      ,7/4/2022,11:49:20 AM,26.8819,55.3931,10,,DSN      ,ML    ,3.1
624573286,se  ,ISC      ,7/4/2022,1:11:55 PM,26.8036,55.2869,31.8,,ISC      ,mb    ,3.7
625794031,se  ,DSN      ,7/4/2022,2:23:59 PM,26.8508,55.4952,10,,DSN      ,ML    ,3
625794032,se  ,DSN      ,7/4/2022,5:08:38 PM,26.9083,55.3784,10,,DSN      ,ML    ,3.1
625794033,se  ,DSN      ,7/4/2022,7:18:19 PM,26.9536,55.6097,11.7,,DSN      ,ML    ,2.9
625826619,se  ,OMAN     ,7/4/2022,8:47:32 PM,26.6172,55.1903,10,TRUE,OMAN     ,ml    ,2.2
625794034,se  ,ISC      ,7/4/2022,10:54:28 PM,26.8768,54.7154,4.8,,TEH      ,ML    ,3.4
625826620,se  ,OMAN     ,7/4/2022,11:56:28 PM,26.793,55.2721,10,TRUE,OMAN     ,ml    ,2.4
624536032,se  ,ISC      ,7/5/2022,12:10:47 AM,26.8804,55.4026,8.2,,ISC      ,mb    ,3.8
625794046,se  ,ISC      ,7/5/2022,2:47:20 AM,26.7657,55.3735,6.1,,OMAN     ,ml    ,3.4
625794047,se  ,DSN      ,7/5/2022,2:58:19 AM,27.1344,55.7237,10,,DSN      ,ML    ,2.8
624573368,se  ,ISC      ,7/5/2022,3:18:47 AM,26.7749,55.2911,10,TRUE,ISC      ,mb    ,3.3
625794048,se  ,OMAN     ,7/5/2022,3:38:32 AM,27.06,55.5191,10,TRUE,OMAN     ,ml    ,2.9
625794049,se  ,ISC      ,7/5/2022,4:30:13 AM,26.7564,55.2406,17,TRUE,TEH      ,ML    ,2.9
625794050,se  ,DSN      ,7/5/2022,4:38:11 AM,26.9325,55.4611,10,,DSN      ,ML    ,2.7
625826622,se  ,OMAN     ,7/5/2022,4:44:42 AM,27.1401,55.7397,1,,OMAN     ,ml    ,2.6
625794051,se  ,DSN      ,7/5/2022,5:08:33 AM,27.0636,55.4549,10,,DSN      ,ML    ,3.1
625794052,se  ,ISC      ,7/5/2022,7:12:20 AM,26.7839,55.3464,6.3,,TEH      ,ML    ,2.8
624511963,se  ,ISC      ,7/5/2022,10:30:41 AM,26.8426,55.3021,17.4,,ISC      ,mb    ,4.1
625794053,se  ,DSN      ,7/5/2022,10:47:13 AM,26.9654,55.6223,10,,DSN      ,ML    ,2.6
624573412,se  ,ISC      ,7/5/2022,11:19:34 AM,26.8479,55.427,12,TRUE,ISC      ,mb    ,3.6
625794054,se  ,ISC      ,7/5/2022,1:58:06 PM,26.8339,55.4421,12,TRUE,DSN      ,ML    ,3.1
625794055,se  ,ISC      ,7/5/2022,4:49:15 PM,26.8812,55.4098,8.4,,DSN      ,ML    ,3.2
625794056,se  ,OMAN     ,7/5/2022,5:35:53 PM,26.9415,55.1317,10,TRUE,OMAN     ,ml    ,2.5
625794057,se  ,DSN      ,7/5/2022,8:42:45 PM,26.8527,55.3436,10,,DSN      ,ML    ,2.9
625794058,se  ,DSN      ,7/5/2022,9:03:35 PM,26.93,55.4036,10,,DSN      ,ML    ,3
625794059,se  ,DSN      ,7/5/2022,10:32:56 PM,26.9336,55.5376,10,,DSN      ,ML    ,2.6
625794060,se  ,ISC      ,7/5/2022,10:44:04 PM,26.7844,55.3334,12.1,,DSN      ,ML    ,2.9
635725050,se  ,TEH      ,7/5/2022,11:35:22 PM,28.566,56.366,10,,TEH      ,ML    ,2.9
625794061,se  ,DSN      ,7/5/2022,11:43:46 PM,26.957,55.9261,10,,DSN      ,ML    ,2.8
624581017,se  ,ISC      ,7/6/2022,2:21:00 AM,26.8393,55.3377,10,TRUE,ISC      ,mb    ,3.4
624581021,se  ,ISC      ,7/6/2022,3:05:20 AM,26.8193,55.1925,16.5,,ISC      ,mb    ,4
625794071,se  ,ISC      ,7/6/2022,5:25:14 AM,26.7929,55.1318,17.2,,OMAN     ,ml    ,3
625794072,se  ,DSN      ,7/6/2022,5:49:35 AM,26.9138,55.5253,10,,DSN      ,ML    ,3
625794073,se  ,DSN      ,7/6/2022,7:11:46 AM,26.8387,55.3602,10,,DSN      ,ML    ,2.8
625794074,se  ,OMAN     ,7/6/2022,7:37:11 AM,26.6366,55.3459,10,TRUE,OMAN     ,ml    ,2.7
625794075,se  ,ISC      ,7/6/2022,8:01:39 AM,26.5613,54.2723,10,TRUE,OMAN     ,mb    ,3.5
635725071,se  ,TEH      ,7/6/2022,9:49:57 AM,28.328,55.742,18,,TEH      ,ML    ,3.2
635725072,se  ,TEH      ,7/6/2022,11:45:16 AM,28.3,55.698,10,,TEH      ,ML    ,2.8
625794076,se  ,ISC      ,7/6/2022,1:21:07 PM,26.8909,55.4879,11.3,,OMAN     ,ml    ,3.1
625794077,se  ,ISC      ,7/6/2022,4:21:53 PM,26.7157,55.2888,16.8,,ISC      ,mb    ,3.4
625794078,se  ,ISC      ,7/6/2022,6:31:01 PM,26.7586,55.3206,14,,TEH      ,ML    ,3.6
625794079,se  ,DSN      ,7/6/2022,7:45:30 PM,27.0316,55.5425,10,,DSN      ,ML    ,2.9
625794080,se  ,ISC      ,7/6/2022,8:45:35 PM,26.7494,55.2744,4.5,,OMAN     ,ml    ,3
624581084,se  ,ISC      ,7/6/2022,9:34:18 PM,26.7247,55.296,15.9,,TEH      ,ML    ,3.6
641566259,ke  ,IDC      ,7/6/2022,9:34:47 PM,26.9633,55.2041,102.2,,IDC      ,mb    ,3.2
625794081,se  ,ISC      ,7/6/2022,10:51:00 PM,26.9031,55.4018,12.7,,OMAN     ,ml    ,2.6
625794082,se  ,ISC      ,7/6/2022,10:54:11 PM,26.7263,55.245,10,TRUE,OMAN     ,ml    ,2.4
625826624,se  ,OMAN     ,7/7/2022,12:08:57 AM,27.1484,55.2423,10,TRUE,OMAN     ,ml    ,2.1
625794092,se  ,ISC      ,7/7/2022,12:46:19 AM,26.84,55.2847,11.6,,OMAN     ,ml    ,3.1
625794093,se  ,OMAN     ,7/7/2022,8:02:48 AM,26.6847,55.2101,2.7,,OMAN     ,ml    ,2.8
625794094,se  ,OMAN     ,7/7/2022,8:37:50 AM,27.0309,55.2933,15.7,,OMAN     ,ml    ,2.8
625794095,se  ,DSN      ,7/7/2022,9:21:24 AM,26.9508,55.4665,10,,DSN      ,ML    ,2.8
625794096,se  ,DSN      ,7/7/2022,10:57:27 AM,26.9629,55.4865,10,,DSN      ,ML    ,3.3
625794097,se  ,ISC      ,7/7/2022,1:24:14 PM,27.0939,55.2502,13.6,,OMAN     ,ml    ,3.3
625794098,se  ,DSN      ,7/7/2022,1:42:40 PM,26.8657,55.4626,10,,DSN      ,ML    ,3.1
625794099,se  ,OMAN     ,7/7/2022,2:53:07 PM,26.8052,55.2753,10,TRUE,OMAN     ,ml    ,2.9
625794100,se  ,ISC      ,7/7/2022,3:26:57 PM,26.8544,55.402,11.7,,TEH      ,ML    ,3.6
625794101,se  ,DSN      ,7/7/2022,4:08:35 PM,27.1794,55.8157,10,,DSN      ,ML    ,3
624581823,se  ,ISC      ,7/7/2022,7:08:15 PM,26.709,55.2566,10,TRUE,ISC      ,mb    ,3.8
625794105,se  ,ISC      ,7/8/2022,1:36:02 AM,27.6283,56.2258,15,TRUE,TEH      ,ML    ,2.8
625794106,se  ,DSN      ,7/8/2022,3:48:25 AM,26.839,55.3861,10,,DSN      ,ML    ,2.6
625794107,se  ,OMAN     ,7/8/2022,4:35:32 AM,26.6311,55.2224,10,TRUE,OMAN     ,ml    ,2.3
625826625,se  ,OMAN     ,7/8/2022,5:13:11 AM,26.9547,55.3914,10,TRUE,OMAN     ,ml    ,2.2
625794108,se  ,ISC      ,7/8/2022,6:18:01 AM,26.7549,55.2816,4,,DSN      ,ML    ,3.6
625794109,se  ,DSN      ,7/8/2022,10:20:17 AM,27.0374,55.7036,11,,DSN      ,ML    ,2.7
625794110,se  ,DSN      ,7/8/2022,10:49:25 AM,27.087,55.6082,10,,DSN      ,ML    ,3.1
625794111,se  ,ISC      ,7/8/2022,11:37:32 AM,28.3401,57.048,31,TRUE,TEH      ,ML    ,3.5
625794112,se  ,ISC      ,7/8/2022,1:08:02 PM,26.8158,55.3937,12,TRUE,TEH      ,ML    ,2.8
625826626,se  ,OMAN     ,7/8/2022,7:55:03 PM,26.5152,55.256,10,TRUE,OMAN     ,ml    ,2
624585224,se  ,ISC      ,7/8/2022,8:28:14 PM,26.5802,54.323,10,TRUE,ISC      ,mb    ,4.2
625794118,se  ,OMAN     ,7/9/2022,2:21:34 AM,26.767,55.3245,10,TRUE,OMAN     ,ml    ,2.5
625794119,se  ,OMAN     ,7/9/2022,5:43:50 AM,26.9072,55.3003,10,TRUE,OMAN     ,ml    ,1.9
625794120,se  ,DSN      ,7/9/2022,8:08:14 AM,26.8547,55.4465,10,,DSN      ,ML    ,2.7
625794121,se  ,DSN      ,7/9/2022,8:26:11 AM,26.9577,55.4663,10,,DSN      ,ML    ,2.4
625794122,se  ,OMAN     ,7/9/2022,9:21:22 AM,26.8809,55.3194,10,TRUE,OMAN     ,ml    ,2.3
625794123,se  ,DSN      ,7/9/2022,9:41:24 AM,26.9787,55.5723,10,,DSN      ,ML    ,2.8
625794124,se  ,DSN      ,7/9/2022,11:56:56 AM,26.858,55.317,10,,DSN      ,ML    ,2.6
625794125,se  ,ISC      ,7/9/2022,3:12:14 PM,26.6879,55.2741,8.9,,OMAN     ,ml    ,3.2
625794126,se  ,OMAN     ,7/9/2022,5:21:29 PM,26.8289,55.3192,10,TRUE,OMAN     ,ml    ,3.1
625794127,se  ,DSN      ,7/9/2022,6:29:44 PM,26.9958,55.5596,10,,DSN      ,ML    ,2.6
625794128,se  ,ISC      ,7/9/2022,6:37:14 PM,26.7771,55.3529,5.8,,TEH      ,ML    ,2.9
624585339,se  ,ISC      ,7/9/2022,6:42:57 PM,26.7766,55.3779,10,TRUE,ISC      ,mb    ,3.4
625794129,se  ,DSN      ,7/9/2022,11:17:16 PM,26.9953,55.5683,10,,DSN      ,ML    ,2.3
625826628,se  ,OMAN     ,7/10/2022,12:42:14 AM,26.6539,55.2285,10,TRUE,OMAN     ,ml    ,2
625794130,se  ,DSN      ,7/10/2022,12:56:28 AM,27.1171,55.848,10,,DSN      ,ML    ,2.6
625826629,se  ,OMAN     ,7/10/2022,2:03:24 AM,26.9033,55.4328,10,TRUE,OMAN     ,ml    ,1.9
625794131,se  ,ISC      ,7/10/2022,3:30:02 AM,26.9189,55.3977,10.7,,TEH      ,ML    ,2.7
625794132,se  ,DSN      ,7/10/2022,5:03:50 AM,26.9652,55.4436,10,,DSN      ,ML    ,2.7
625794133,se  ,ISC      ,7/10/2022,7:00:15 AM,26.7868,55.3037,7.5,,OMAN     ,ml    ,3.5
624588842,se  ,ISC      ,7/10/2022,10:58:42 AM,26.7999,55.2603,16.2,,ISC      ,mb    ,3.4
625794134,se  ,DSN      ,7/10/2022,3:57:21 PM,27.0887,55.584,10,,DSN      ,ML    ,2.8
625826630,se  ,OMAN     ,7/11/2022,7:49:21 AM,26.328,54.422,10,TRUE,OMAN     ,ml    ,2.4
625794136,se  ,OMAN     ,7/11/2022,12:23:43 PM,27.1895,56.0195,10,TRUE,OMAN     ,ml    ,2.9
625794137,se  ,OMAN     ,7/11/2022,2:34:45 PM,27.1703,56.4624,10,TRUE,OMAN     ,ml    ,2.9
624559274,se  ,ISC      ,7/11/2022,5:16:51 PM,26.6168,54.3159,15.4,,ISC      ,mb    ,4.4
624559277,se  ,ISC      ,7/11/2022,5:32:22 PM,26.5754,54.2954,11.7,,ISC      ,mb    ,4.2
635725159,se  ,TEH      ,7/11/2022,5:43:34 PM,26.571,55.307,10,,TEH      ,ML    ,2.9
624591107,se  ,ISC      ,7/11/2022,6:31:16 PM,26.6165,54.3944,15,,ISC      ,mb    ,3.5
625794140,se  ,DSN      ,7/12/2022,1:16:24 AM,26.8957,54.1212,10,,DSN      ,ML    ,3.1
625826632,se  ,OMAN     ,7/12/2022,1:25:15 AM,26.928,55.3654,10,TRUE,OMAN     ,ml    ,2.6
625794141,se  ,ISC      ,7/12/2022,2:09:01 AM,27.4604,55.2602,10,,OMAN     ,ml    ,3.3
635725170,se  ,TEH      ,7/12/2022,6:15:01 AM,26.643,54.41,9.5,,TEH      ,ML    ,2.9
625794142,se  ,DSN      ,7/12/2022,9:07:52 AM,27.0152,55.5712,10,,DSN      ,ML    ,2.8
625794143,se  ,DSN      ,7/12/2022,7:29:26 PM,26.9686,55.3831,10,,DSN      ,ML    ,2.6
625794144,se  ,OMAN     ,7/12/2022,9:40:30 PM,26.4848,55.2215,10,TRUE,OMAN     ,ml    ,2.7
625794145,se  ,ISC      ,7/12/2022,11:57:08 PM,26.7325,55.2301,11.2,,TEH      ,ML    ,3.7
624601894,se  ,ISC      ,7/13/2022,2:38:07 AM,26.7374,55.2848,16.9,,ISC      ,mb    ,3.8
625794148,se  ,DSN      ,7/13/2022,6:33:24 AM,27.0905,56.1498,10,,DSN      ,ML    ,2.9
625794149,se  ,DSN      ,7/13/2022,6:46:52 AM,26.8248,55.5096,10,,DSN      ,ML    ,3.1
625794150,se  ,DSN      ,7/13/2022,10:20:16 AM,26.9189,55.3814,10,,DSN      ,ML    ,2.9
625794151,se  ,DSN      ,7/13/2022,10:25:58 AM,26.7113,54.2128,10,,DSN      ,ML    ,3.1
625794152,se  ,DSN      ,7/13/2022,10:38:14 AM,27.0499,55.5048,10,,DSN      ,ML    ,3
635725190,se  ,TEH      ,7/13/2022,12:26:50 PM,28.186,56.974,20.5,,TEH      ,ML    ,2.8
624562432,se  ,ISC      ,7/14/2022,12:33:16 AM,27.6371,56.0076,15.2,,ISC      ,mb    ,4.2
625794153,se  ,ISC      ,7/14/2022,2:40:33 AM,26.9966,55.3454,4.7,,DSN      ,ML    ,2.9
624604055,se  ,ISC      ,7/14/2022,9:41:56 AM,26.6418,54.3568,13,,ISC      ,mb    ,3.9
625794154,se  ,ISC      ,7/14/2022,9:47:21 AM,26.6454,54.4049,10,TRUE,TEH      ,ML    ,2.9
625826634,se  ,ISC      ,7/14/2022,10:41:26 AM,26.6206,54.3501,3.5,,TEH      ,ML    ,2.9
625794155,se  ,DSN      ,7/14/2022,10:57:25 AM,26.859,55.4673,10,,DSN      ,ML    ,2.9
625794156,se  ,OMAN     ,7/14/2022,2:24:59 PM,26.8272,55.3762,10,TRUE,OMAN     ,ml    ,2.6
625794157,se  ,DSN      ,7/14/2022,2:47:16 PM,27.0443,55.6745,10,,DSN      ,ML    ,2.8
625794158,se  ,OMAN     ,7/14/2022,5:16:55 PM,27.0088,55.8375,10,TRUE,OMAN     ,ml    ,2.4
635725217,se  ,TEH      ,7/15/2022,12:42:52 AM,26.659,55.346,13.6,,TEH      ,ML    ,2.8
624604090,se  ,ISC      ,7/15/2022,12:59:02 AM,26.7983,55.3271,32,,ISC      ,mb    ,3.6
625794161,se  ,DSN      ,7/15/2022,1:38:46 AM,26.7893,55.2591,10,,DSN      ,ML    ,2.5
625794162,se  ,ISC      ,7/15/2022,1:51:11 AM,26.808,55.3527,10.6,,DSN      ,ML    ,3
625794163,se  ,DSN      ,7/15/2022,2:00:19 AM,25.956,56.0614,0,,DSN      ,ML    ,1.4
625794164,se  ,DSN      ,7/15/2022,2:36:02 AM,27.1261,55.6641,10,,DSN      ,ML    ,2.7
635725219,se  ,TEH      ,7/15/2022,10:32:30 AM,26.656,54.39,10,,TEH      ,ML    ,2.9
625794165,se  ,DSN      ,7/15/2022,9:15:50 PM,27.0854,55.5842,10,,DSN      ,ML    ,3
625794169,se  ,OMAN     ,7/16/2022,6:32:09 AM,28.4471,57.588,10,TRUE,OMAN     ,ml    ,2.9
625826636,se  ,ISC      ,7/16/2022,6:54:48 AM,26.5838,54.3139,10,TRUE,TEH      ,ML    ,2.8
625794170,se  ,DSN      ,7/16/2022,10:49:41 AM,27.0241,55.6153,10,,DSN      ,ML    ,2.8
625826637,se  ,OMAN     ,7/16/2022,2:23:12 PM,26.6444,54.3277,10,TRUE,OMAN     ,ml    ,2.8
624575123,se  ,ISC      ,7/16/2022,7:27:20 PM,26.5722,54.2613,14,,ISC      ,mb    ,3.8
635725241,se  ,TEH      ,7/16/2022,8:03:46 PM,28.527,57.349,25.7,,TEH      ,ML    ,2.8
625794171,se  ,DSN      ,7/17/2022,9:10:28 AM,26.8076,55.4604,10,,DSN      ,ML    ,3.2
625794172,se  ,ISC      ,7/17/2022,7:57:52 PM,26.8961,55.5411,11.3,,OMAN     ,ml    ,3
625794173,se  ,OMAN     ,7/17/2022,9:23:33 PM,26.6872,55.672,27.4,,OMAN     ,ml    ,2.4
625794174,se  ,ISC      ,7/17/2022,11:57:42 PM,26.7947,55.3413,5.9,,OMAN     ,ml    ,3.4
625794178,se  ,ISC      ,7/18/2022,3:52:51 AM,26.9182,55.4835,16.3,,DSN      ,ML    ,3.5
625794179,se  ,DSN      ,7/18/2022,8:41:24 AM,26.9016,55.408,10,,DSN      ,ML    ,2.7
625794180,se  ,DSN      ,7/18/2022,9:05:26 AM,26.9547,55.5071,10,,DSN      ,ML    ,2.5
625794181,se  ,DSN      ,7/18/2022,9:40:40 AM,26.954,55.3519,10,,DSN      ,ML    ,3.1
625794182,se  ,DSN      ,7/18/2022,2:22:30 PM,26.9979,55.4369,10,,DSN      ,ML    ,3.1
625794183,se  ,DSN      ,7/18/2022,7:11:32 PM,27.601,55.7164,10,,DSN      ,ML    ,2.9
625794186,se  ,DSN      ,7/19/2022,12:31:17 AM,27.0645,55.7694,10,,DSN      ,ML    ,2.9
625826640,se  ,OMAN     ,7/19/2022,9:19:32 AM,25.963,57.3455,10,TRUE,OMAN     ,ml    ,2.1
624622701,se  ,ISC      ,7/19/2022,3:27:12 PM,26.7544,55.266,10,TRUE,ISC      ,mb    ,3.5
624585384,se  ,ISC      ,7/19/2022,6:18:27 PM,26.7121,55.2777,10.2,,ISC      ,mb    ,3.6
625794190,se  ,DSN      ,7/20/2022,1:13:31 AM,26.9714,55.5224,10,,DSN      ,ML    ,2.4
625794191,se  ,DSN      ,7/20/2022,2:23:30 AM,26.9808,55.4846,10,,DSN      ,ML    ,2.5
625794192,se  ,ISC      ,7/20/2022,3:53:24 AM,26.7865,55.2993,13.9,,TEH      ,ML    ,2.6
625794193,se  ,DSN      ,7/20/2022,5:04:55 AM,26.9706,55.4949,10,,DSN      ,ML    ,2.6
625794194,se  ,DSN      ,7/20/2022,8:27:01 PM,26.8681,55.3825,10,,DSN      ,ML    ,3.2
625794195,se  ,DSN      ,7/20/2022,8:48:05 PM,27.0166,55.5629,10,,DSN      ,ML    ,2.5
625794196,se  ,DSN      ,7/20/2022,9:20:00 PM,27.0597,55.6829,10,,DSN      ,ML    ,2.6
625794197,se  ,DSN      ,7/20/2022,10:13:09 PM,27.0094,55.5653,10,,DSN      ,ML    ,2.8
625794199,se  ,DSN      ,7/21/2022,2:29:39 AM,26.9412,55.4203,10,,DSN      ,ML    ,3.2
625794200,se  ,DSN      ,7/21/2022,2:43:01 AM,27.0272,55.4861,10,,DSN      ,ML    ,3.1
625794201,se  ,ISC      ,7/21/2022,3:07:38 AM,26.7796,55.3107,12.3,,DSN      ,ML    ,3.1
625794202,se  ,ISC      ,7/21/2022,7:09:32 AM,26.7887,55.3714,12,TRUE,DSN      ,ML    ,3.3
625794203,se  ,DSN      ,7/21/2022,2:58:51 PM,26.8715,55.227,10,,DSN      ,ML    ,2.7
625794204,se  ,OMAN     ,7/21/2022,3:13:34 PM,26.8947,55.4085,16.4,,OMAN     ,ml    ,2.5
625794205,se  ,DSN      ,7/21/2022,7:39:05 PM,26.3063,54.2461,10,,DSN      ,ML    ,3
635725343,se  ,TEH      ,7/21/2022,8:19:07 PM,26.747,54.305,5,,TEH      ,ML    ,2.8
625794206,se  ,ISC      ,7/21/2022,8:53:28 PM,26.536,54.3074,10,TRUE,DSN      ,ML    ,3.4
635725344,se  ,TEH      ,7/21/2022,9:45:35 PM,26.732,54.327,5,,TEH      ,ML    ,2.9
625826642,se  ,ISC      ,7/21/2022,9:50:09 PM,26.6112,54.293,10,TRUE,TEH      ,ML    ,2.8
625794210,se  ,DSN      ,7/22/2022,12:35:20 AM,25.9979,57.4092,15.2,,DSN      ,ML    ,2.4
635725367,se  ,TEH      ,7/22/2022,5:57:21 AM,26.763,54.407,9.3,,TEH      ,ML    ,3.4
624637613,se  ,ISC      ,7/22/2022,3:20:58 PM,26.6273,54.2777,17.2,,ISC      ,mb    ,3.6
625826643,se  ,OMAN     ,7/22/2022,10:53:31 PM,26.8591,55.4545,5.9,,OMAN     ,ml    ,2.5
625826644,se  ,OMAN     ,7/23/2022,9:00:08 AM,26.0829,57.7362,10,TRUE,OMAN     ,ml    ,2.5
635725390,se  ,TEH      ,7/23/2022,11:56:52 AM,27.831,56.723,6,,TEH      ,ML    ,3.2
635725391,se  ,TEH      ,7/23/2022,1:04:13 PM,28.452,54.307,10,,TEH      ,ML    ,2.7
635725393,se  ,TEH      ,7/23/2022,2:47:43 PM,28.441,54.358,10,,TEH      ,ML    ,2.6
624586530,ke  ,ISC      ,7/23/2022,4:07:48 PM,26.8382,55.3111,15,,ISC      ,mb    ,5.4
624586532,se  ,ISC      ,7/23/2022,4:09:08 PM,26.8604,55.4296,16.4,,ISC      ,mb    ,5.6
625794215,se  ,DSN      ,7/23/2022,4:13:47 PM,26.955,55.5671,10,,DSN      ,ML    ,4.4
625794216,se  ,ISC      ,7/23/2022,4:19:27 PM,26.945,55.3397,7.4,,OMAN     ,ml    ,3
625794217,se  ,DSN      ,7/23/2022,4:25:40 PM,26.9105,55.4156,10,,DSN      ,ML    ,3.3
624648763,se  ,ISC      ,7/23/2022,4:29:09 PM,26.8213,55.3259,10,TRUE,ISC      ,mb    ,3.7
624648764,se  ,ISC      ,7/23/2022,4:33:16 PM,26.7545,55.3337,10,TRUE,ISC      ,mb    ,3.7
625794218,se  ,DSN      ,7/23/2022,4:51:59 PM,26.985,55.4393,10,,DSN      ,ML    ,3.1
625794219,se  ,DSN      ,7/23/2022,5:02:53 PM,26.7883,55.2928,10,,DSN      ,ML    ,2.7
625794220,se  ,OMAN     ,7/23/2022,5:22:41 PM,26.8945,55.3201,3.3,,OMAN     ,ml    ,3
625826645,se  ,ISC      ,7/23/2022,5:39:38 PM,26.8773,55.2838,6.7,,OMAN     ,ml    ,2.4
625794221,se  ,OMAN     ,7/23/2022,5:40:29 PM,26.8201,55.4034,10,TRUE,OMAN     ,ml    ,2.7
624648766,se  ,ISC      ,7/23/2022,5:54:44 PM,26.8627,55.3851,18.1,,ISC      ,mb    ,3.7
625794222,se  ,ISC      ,7/23/2022,5:59:53 PM,27.0208,55.3871,12.8,,OMAN     ,ml    ,2.7
624648767,se  ,ISC      ,7/23/2022,6:09:03 PM,26.7377,55.2451,10,TRUE,ISC      ,mb    ,3.6
625794223,se  ,OMAN     ,7/23/2022,6:19:36 PM,25.6406,55.9231,15.5,,OMAN     ,ml    ,2.4
625794224,se  ,ISC      ,7/23/2022,7:43:28 PM,26.8241,55.3402,8.8,,TEH      ,ML    ,2.9
625794225,se  ,DSN      ,7/23/2022,7:47:19 PM,26.8004,55.3815,10,,DSN      ,ML    ,2.7
625794226,se  ,OMAN     ,7/23/2022,7:50:26 PM,26.9502,55.4564,10,TRUE,OMAN     ,ml    ,2.5
624648773,se  ,ISC      ,7/23/2022,8:46:14 PM,28.4454,54.2953,10,TRUE,ISC      ,mb    ,3.9
625794227,se  ,ISC      ,7/23/2022,9:05:28 PM,27.0655,55.4137,28.9,,OMAN     ,ml    ,3.2
635725395,se  ,TEH      ,7/23/2022,11:37:39 PM,28.413,54.314,10,,TEH      ,ML    ,2.9
625794232,se  ,ISC      ,7/24/2022,12:33:36 AM,26.8635,55.2621,5,,OMAN     ,ml    ,2.5
625794233,se  ,DSN      ,7/24/2022,2:42:54 AM,26.8498,55.3273,10,,DSN      ,ML    ,3
625794234,se  ,DSN      ,7/24/2022,5:40:10 AM,26.9006,55.4614,10,,DSN      ,ML    ,2.7
625794235,se  ,ISC      ,7/24/2022,5:59:47 AM,26.9165,55.5277,12,TRUE,DSN      ,ML    ,3.4
625794236,se  ,DSN      ,7/24/2022,6:35:39 AM,26.8503,55.3682,10,,DSN      ,ML    ,2.9
625794237,se  ,ISC      ,7/24/2022,8:17:59 AM,26.9528,55.4803,7.3,,OMAN     ,ml    ,3
624588969,se  ,ISC      ,7/24/2022,8:51:13 AM,26.901,55.292,14.1,,ISC      ,mb    ,4
624651570,se  ,ISC      ,7/24/2022,9:30:55 AM,26.8497,55.3485,16.7,,ISC      ,mb    ,3.6
625794238,se  ,ISC      ,7/24/2022,9:50:56 AM,26.8512,55.2432,14.9,,OMAN     ,ml    ,3.1
625794239,se  ,DSN      ,7/24/2022,11:27:28 AM,27.0088,55.6597,10,,DSN      ,ML    ,2.8
625794240,se  ,ISC      ,7/24/2022,1:46:42 PM,26.8376,55.3365,11.4,,DSN      ,ML    ,3.4
625794241,se  ,ISC      ,7/24/2022,2:02:39 PM,26.8155,55.3732,12,TRUE,DSN      ,ML    ,3
625794242,se  ,ISC      ,7/24/2022,3:30:25 PM,26.8535,55.3787,12,TRUE,TEH      ,ML    ,2.9
625794244,se  ,ISC      ,7/24/2022,5:05:23 PM,26.791,55.2974,5.2,,DSN      ,ML    ,3.6
625794245,se  ,ISC      ,7/24/2022,6:42:48 PM,26.7866,55.2578,9.6,,TEH      ,ML    ,2.9
625794246,se  ,OMAN     ,7/24/2022,10:21:41 PM,26.7386,55.2532,3.8,,OMAN     ,ml    ,2.4
625826649,se  ,ISC      ,7/24/2022,10:32:52 PM,26.5729,54.3145,10,TRUE,TEH      ,ML    ,2.8
625794247,se  ,ISC      ,7/24/2022,10:41:54 PM,26.8292,55.3359,5.4,,OMAN     ,ml    ,2.9
625794248,se  ,ISC      ,7/24/2022,11:20:31 PM,26.7373,55.2571,6.3,,TEH      ,ML    ,3.5
625794249,se  ,ISC      ,7/24/2022,11:29:01 PM,26.8399,55.3689,12,TRUE,TEH      ,ML    ,2.9
625794252,se  ,ISC      ,7/25/2022,1:15:49 AM,26.775,55.2802,10.3,,OMAN     ,ml    ,2.9
624654250,se  ,ISC      ,7/25/2022,1:37:23 AM,26.7888,55.3603,13.7,,ISC      ,mb    ,3.5
625794253,se  ,ISC      ,7/25/2022,2:09:49 AM,26.8072,55.3545,12,TRUE,TEH      ,ML    ,2.6
